dataset,prune_method,prune_ratio,acc_mean,acc_std,mem_mean,mem_std,time_mean,time_std,edges_remaining
cora,spectral,0.0,0.8040000081062317,0.004979953174922633,36.23125,41.225555493907535,3.240504633600358,0.12204400620517651,5278
cora,spectral,0.1,0.7956000089645385,0.00195960306552378,57.884375,24.72850747682217,3.208968858793378,0.1949696784607122,4751
cora,spectral,0.2,0.7879999876022339,0.0032248985452113764,14.071875,2.9245826358217335,2.9933027584047522,0.06256814198784395,4223
cora,spectral,0.3,0.7807999968528747,0.004578209161107814,40.834375,49.17864695583085,3.257910808606539,0.19214432508997523,3695
cora,spectral,0.5,0.7299999952316284,0.004000008106249452,0.234375,0.2292140102611531,3.756681008392479,0.2606870673363686,2639
cora,spectral,0.7,0.6729999899864196,0.0036878123264609372,50.009375,39.77522121442255,5.95705227520084,1.0838203071474075,1584
